PATCH_IDX,PATCH_CMD,Label,StrRef,ModelName,LightColor,LightOffsetX,LightOffsetY,LightOffsetZ,SoundAppType,ShadowSize,BodyBag,LowGore,Reflection,Static
23002,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23003,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23004,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23005,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23006,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23007,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23008,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23009,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23010,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23011,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23012,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23013,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23014,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23015,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23016,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23017,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23018,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23019,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23020,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23021,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23022,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23023,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23024,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23025,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23026,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23027,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23028,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23029,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23030,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23031,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23032,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23033,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23034,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23035,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23036,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23037,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23038,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23039,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23040,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23041,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23042,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23043,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23044,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23045,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23046,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23047,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23048,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23049,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23050,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23051,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23052,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23053,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23054,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23055,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23056,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23057,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23058,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23059,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23060,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23061,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23062,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23063,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23064,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23065,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23066,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23067,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23068,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23069,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23070,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23071,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23072,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23073,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23074,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23075,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23076,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23077,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23078,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23079,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23080,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23081,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23082,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23083,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23084,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23085,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23086,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23087,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23088,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23089,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23090,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23091,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23092,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23093,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23094,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23095,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23096,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23097,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23098,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23099,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23100,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23101,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23102,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23103,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23104,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23105,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23106,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23107,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23108,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23109,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23110,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23111,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23112,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23113,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23114,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23115,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23116,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23117,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23118,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23119,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23120,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23121,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23122,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23123,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23124,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23125,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23126,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23127,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23128,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23129,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23130,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23131,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23132,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23133,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23134,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23135,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23136,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23137,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23138,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23139,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23140,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23141,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23142,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23143,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23144,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23145,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23146,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23147,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23148,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23149,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23150,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23151,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23152,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23153,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23154,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23155,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23156,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23157,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23158,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23159,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23160,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23161,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23162,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23163,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23164,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23165,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23166,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23167,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23168,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23169,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23170,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23171,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23172,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23173,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23174,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23175,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23176,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23177,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23178,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23179,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23180,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23181,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23182,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23183,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23184,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23185,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23186,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23187,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23188,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23189,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23190,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23191,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
23192,ADD,****,****,USER,****,****,****,****,****,****,****,****,****,****
